U_Seksyen_ID,Seksyen,U_Negeri_ID,U_Daerah_ID,U_Mukim_ID,Status
70514000,Tiada Seksyen,7,705,70514,1
70515000,Tiada Seksyen,7,705,70515,1
70516000,Tiada Seksyen,7,705,70516,1
70517000,Tiada Seksyen,7,705,70517,1
70518000,Tiada Seksyen,7,705,70518,1
70519000,Tiada Seksyen,7,705,70519,1
70520000,Tiada Seksyen,7,705,70520,1
70521000,Tiada Seksyen,7,705,70521,1
70522000,Tiada Seksyen,7,705,70522,1
70540000,Tiada Seksyen,7,705,70540,1
70541000,Tiada Seksyen,7,705,70541,1
80101000,Tiada Seksyen,8,801,80101,1
80102000,Tiada Seksyen,8,801,80102,1
80103000,Tiada Seksyen,8,801,80103,1
80107000,Tiada Seksyen,8,801,80107,1
80140000,Tiada Seksyen,8,801,80140,1
80141000,Tiada Seksyen,8,801,80141,1
80142000,Tiada Seksyen,8,801,80142,1
80144000,Tiada Seksyen,8,801,80144,1
80145000,Tiada Seksyen,8,801,80145,1
80170000,Tiada Seksyen,8,801,80170,1
80171000,Tiada Seksyen,8,801,80171,1
80173000,Tiada Seksyen,8,801,80173,1
80175000,Tiada Seksyen,8,801,80175,1
80176000,Tiada Seksyen,8,801,80176,1
80177000,Tiada Seksyen,8,801,80177,1
80201000,Tiada Seksyen,8,802,80201,1
80202000,Tiada Seksyen,8,802,80202,1
80203000,Tiada Seksyen,8,802,80203,1
80204000,Tiada Seksyen,8,802,80204,1
80205000,Tiada Seksyen,8,802,80205,1
80240000,Tiada Seksyen,8,802,80240,1
80270000,Tiada Seksyen,8,802,80270,1
80271000,Tiada Seksyen,8,802,80271,1
80272000,Tiada Seksyen,8,802,80272,1
80273000,Tiada Seksyen,8,802,80273,1
80274000,Tiada Seksyen,8,802,80274,1
80275000,Tiada Seksyen,8,802,80275,1
80276000,Tiada Seksyen,8,802,80276,1
80277000,Tiada Seksyen,8,802,80277,1
80278000,Tiada Seksyen,8,802,80278,1
80279000,Tiada Seksyen,8,802,80279,1
80280000,Tiada Seksyen,8,802,80280,1
80281000,Tiada Seksyen,8,802,80281,1
80282000,Tiada Seksyen,8,802,80282,1
80283000,Tiada Seksyen,8,802,80283,1
80284000,Tiada Seksyen,8,802,80284,1
80301000,Tiada Seksyen,8,803,80301,1
80302000,Tiada Seksyen,8,803,80302,1
80304000,Tiada Seksyen,8,803,80304,1
80305000,Tiada Seksyen,8,803,80305,1
80306000,Tiada Seksyen,8,803,80306,1
80340000,Tiada Seksyen,8,803,80340,1
80341000,Tiada Seksyen,8,803,80341,1
80343000,Tiada Seksyen,8,803,80343,1
80344000,Tiada Seksyen,8,803,80344,1
80345000,Tiada Seksyen,8,803,80345,1
80347000,Tiada Seksyen,8,803,80347,1
80348000,Tiada Seksyen,8,803,80348,1
80349000,Tiada Seksyen,8,803,80349,1
80351000,Tiada Seksyen,8,803,80351,1
80352000,Tiada Seksyen,8,803,80352,1
80353000,Tiada Seksyen,8,803,80353,1
80354000,Tiada Seksyen,8,803,80354,1
80355000,Tiada Seksyen,8,803,80355,1
80356000,Tiada Seksyen,8,803,80356,1
80370000,Tiada Seksyen,8,803,80370,1
80373000,Tiada Seksyen,8,803,80373,1
80374000,Tiada Seksyen,8,803,80374,1
80401000,Tiada Seksyen,8,804,80401,1
80402000,Tiada Seksyen,8,804,80402,1
80403000,Tiada Seksyen,8,804,80403,1
80404000,Tiada Seksyen,8,804,80404,1
80405000,Tiada Seksyen,8,804,80405,1
80406000,Tiada Seksyen,8,804,80406,1
80407000,Tiada Seksyen,8,804,80407,1
80408000,Tiada Seksyen,8,804,80408,1
80440000,Tiada Seksyen,8,804,80440,1
80441000,Tiada Seksyen,8,804,80441,1
80442000,Tiada Seksyen,8,804,80442,1
80470000,Tiada Seksyen,8,804,80470,1
80471000,Tiada Seksyen,8,804,80471,1
80472000,Tiada Seksyen,8,804,80472,1
80473000,Tiada Seksyen,8,804,80473,1
80474000,Tiada Seksyen,8,804,80474,1
80475000,Tiada Seksyen,8,804,80475,1
80501000,Tiada Seksyen,8,805,80501,1
80502000,Tiada Seksyen,8,805,80502,1
80503000,Tiada Seksyen,8,805,80503,1
80504000,Tiada Seksyen,8,805,80504,1
80505000,Tiada Seksyen,8,805,80505,1
80506000,Tiada Seksyen,8,805,80506,1
80507000,Tiada Seksyen,8,805,80507,1
80508000,Tiada Seksyen,8,805,80508,1
80509000,Tiada Seksyen,8,805,80509,1
80540000,Tiada Seksyen,8,805,80540,1
80541000,Tiada Seksyen,8,805,80541,1
80570000,Tiada Seksyen,8,805,80570,1
80571000,Tiada Seksyen,8,805,80571,1
80572000,Tiada Seksyen,8,805,80572,1
80573000,Tiada Seksyen,8,805,80573,1
80574000,Tiada Seksyen,8,805,80574,1
80575000,Tiada Seksyen,8,805,80575,1
80576000,Tiada Seksyen,8,805,80576,1
80577000,Tiada Seksyen,8,805,80577,1
80601000,Tiada Seksyen,8,806,80601,1
80602000,Tiada Seksyen,8,806,80602,1
80603000,Tiada Seksyen,8,806,80603,1
80604000,Tiada Seksyen,8,806,80604,1
80605000,Tiada Seksyen,8,806,80605,1
80606000,Tiada Seksyen,8,806,80606,1
80607000,Tiada Seksyen,8,806,80607,1
80608000,Tiada Seksyen,8,806,80608,1
80609000,Tiada Seksyen,8,806,80609,1
80610000,Tiada Seksyen,8,806,80610,1
80611000,Tiada Seksyen,8,806,80611,1
80640000,Tiada Seksyen,8,806,80640,1
80641000,Tiada Seksyen,8,806,80641,1
80642000,Tiada Seksyen,8,806,80642,1
80643000,Tiada Seksyen,8,806,80643,1
80670000,Tiada Seksyen,8,806,80670,1
80671000,Tiada Seksyen,8,806,80671,1
80672000,Tiada Seksyen,8,806,80672,1
80673000,Tiada Seksyen,8,806,80673,1
80674000,Tiada Seksyen,8,806,80674,1
80701000,Tiada Seksyen,8,807,80701,1
80702000,Tiada Seksyen,8,807,80702,1
80703000,Tiada Seksyen,8,807,80703,1
80704000,Tiada Seksyen,8,807,80704,1
80705000,Tiada Seksyen,8,807,80705,1
80706000,Tiada Seksyen,8,807,80706,1
80707000,Tiada Seksyen,8,807,80707,1
80708000,Tiada Seksyen,8,807,80708,1
80709000,Tiada Seksyen,8,807,80709,1
80740000,Tiada Seksyen,8,807,80740,1
80770000,Tiada Seksyen,8,807,80770,1
80771000,Tiada Seksyen,8,807,80771,1
80772000,Tiada Seksyen,8,807,80772,1
80773000,Tiada Seksyen,8,807,80773,1
80774000,Tiada Seksyen,8,807,80774,1
80775000,Tiada Seksyen,8,807,80775,1
80776000,Tiada Seksyen,8,807,80776,1
80777000,Tiada Seksyen,8,807,80777,1
80778000,Tiada Seksyen,8,807,80778,1
80779000,Tiada Seksyen,8,807,80779,1
80780000,Tiada Seksyen,8,807,80780,1
80781000,Tiada Seksyen,8,807,80781,1
80782000,Tiada Seksyen,8,807,80782,1
80801000,Tiada Seksyen,8,808,80801,1
80802000,Tiada Seksyen,8,808,80802,1
80803000,Tiada Seksyen,8,808,80803,1
80804000,Tiada Seksyen,8,808,80804,1
80805000,Tiada Seksyen,8,808,80805,1
80806000,Tiada Seksyen,8,808,80806,1
80807000,Tiada Seksyen,8,808,80807,1
80808000,Tiada Seksyen,8,808,80808,1
80809000,Tiada Seksyen,8,808,80809,1
80810000,Tiada Seksyen,8,808,80810,1
80840000,Tiada Seksyen,8,808,80840,1
80841000,Tiada Seksyen,8,808,80841,1
80842000,Tiada Seksyen,8,808,80842,1
80843000,Tiada Seksyen,8,808,80843,1
80844000,Tiada Seksyen,8,808,80844,1
80901000,Tiada Seksyen,8,809,80901,1
80902000,Tiada Seksyen,8,809,80902,1
80903000,Tiada Seksyen,8,809,80903,1
80940000,Tiada Seksyen,8,809,80940,1
80970000,Tiada Seksyen,8,809,80970,1
80971000,Tiada Seksyen,8,809,80971,1
81001000,Tiada Seksyen,8,810,81001,1
81002000,Tiada Seksyen,8,810,81002,1
81003000,Tiada Seksyen,8,810,81003,1
81004000,Tiada Seksyen,8,810,81004,1
81005000,Tiada Seksyen,8,810,81005,1
81006000,Tiada Seksyen,8,810,81006,1
81007000,Tiada Seksyen,8,810,81007,1
81008000,Tiada Seksyen,8,810,81008,1
81009000,Tiada Seksyen,8,810,81009,1
81010000,Tiada Seksyen,8,810,81010,1
81011000,Tiada Seksyen,8,810,81011,1
81012000,Tiada Seksyen,8,810,81012,1
81040000,Tiada Seksyen,8,810,81040,1
81070000,Tiada Seksyen,8,810,81070,1
81071000,Tiada Seksyen,8,810,81071,1
81072000,Tiada Seksyen,8,810,81072,1
81073000,Tiada Seksyen,8,810,81073,1
81074000,Tiada Seksyen,8,810,81074,1
81101000,Tiada Seksyen,8,811,81101,1
81102000,Tiada Seksyen,8,811,81102,1
81140000,Tiada Seksyen,8,811,81140,1
81141000,Tiada Seksyen,8,811,81141,1
81170000,Tiada Seksyen,8,811,81170,1
81171000,Tiada Seksyen,8,811,81171,1
81201000,Tiada Seksyen,8,812,81201,1
81202000,Tiada Seksyen,8,812,81202,1
81203000,Tiada Seksyen,8,812,81203,1
81240000,Tiada Seksyen,8,812,81240,1
81270000,Tiada Seksyen,8,812,81270,1
81271000,Tiada Seksyen,8,812,81271,1
81272000,Tiada Seksyen,8,812,81272,1
81301000,Tiada Seksyen,8,813,81301,1
81302000,Tiada Seksyen,8,813,81302,1
81303000,Tiada Seksyen,8,813,81303,1
81304000,Tiada Seksyen,8,813,81304,1
81370000,Tiada Seksyen,8,813,81370,1
81371000,Tiada Seksyen,8,813,81371,1
81372000,Tiada Seksyen,8,813,81372,1
81373000,Tiada Seksyen,8,813,81373,1
81374000,Tiada Seksyen,8,813,81374,1
81375000,Tiada Seksyen,8,813,81375,1
81376000,Tiada Seksyen,8,813,81376,1
81377000,Tiada Seksyen,8,813,81377,1
81378000,Tiada Seksyen,8,813,81378,1
90001000,Tiada Seksyen,9,900,90001,1
90002000,Tiada Seksyen,9,900,90002,1
90003000,Tiada Seksyen,9,900,90003,1
90004000,Tiada Seksyen,9,900,90004,1
90005000,Tiada Seksyen,9,900,90005,1
90006000,Tiada Seksyen,9,900,90006,1
90007000,Tiada Seksyen,9,900,90007,1
90008000,Tiada Seksyen,9,900,90008,1
90009000,Tiada Seksyen,9,900,90009,1
90010000,Tiada Seksyen,9,900,90010,1
90011000,Tiada Seksyen,9,900,90011,1
90012000,Tiada Seksyen,9,900,90012,1
90013000,Tiada Seksyen,9,900,90013,1
90014000,Tiada Seksyen,9,900,90014,1
90015000,Tiada Seksyen,9,900,90015,1
90016000,Tiada Seksyen,9,900,90016,1
90017000,Tiada Seksyen,9,900,90017,1
90018000,Tiada Seksyen,9,900,90018,1
90019000,Tiada Seksyen,9,900,90019,1
90020000,Tiada Seksyen,9,900,90020,1
90021000,Tiada Seksyen,9,900,90021,1
90022000,Tiada Seksyen,9,900,90022,1
90040001,SEKSYEN 1,9,900,90040,1
90040002,SEKSYEN 2,9,900,90040,1
90040003,SEKSYEN 3,9,900,90040,1
90040004,SEKSYEN 4,9,900,90040,1
90040005,SEKSYEN 5,9,900,90040,1
90041001,SEKSYEN 1,9,900,90041,1
90041002,SEKSYEN 2,9,900,90041,1
90041003,SEKSYEN 3,9,900,90041,1
90041004,SEKSYEN 4,9,900,90041,1
90041005,SEKSYEN 5,9,900,90041,1
90041006,SEKSYEN 6,9,900,90041,1
90041007,SEKSYEN 7,9,900,90041,1
90041008,SEKSYEN 8,9,900,90041,1
90041009,SEKSYEN 9,9,900,90041,1
90041010,SEKSYEN 10,9,900,90041,1
90041011,SEKSYEN 11,9,900,90041,1
90041012,SEKSYEN 12,9,900,90041,1
90041013,SEKSYEN 13,9,900,90041,1
90070001,SEKSYEN 1,9,900,90070,1
90070002,SEKSYEN 2,9,900,90070,1
90072001,SEKSYEN 1,9,900,90072,1
100101000,Tiada Seksyen,10,1001,100101,1
100102000,Tiada Seksyen,10,1001,100102,1
100140001,SEKSYEN 1,10,1001,100140,1
100140002,SEKSYEN 2,10,1001,100140,1
100140003,SEKSYEN 3,10,1001,100140,1
100140004,SEKSYEN 4,10,1001,100140,1
100140005,SEKSYEN 5,10,1001,100140,1
100140006,SEKSYEN 6,10,1001,100140,1
100140007,SEKSYEN 7,10,1001,100140,1
100140008,SEKSYEN 8,10,1001,100140,1
100140009,SEKSYEN 9,10,1001,100140,1
100140010,SEKSYEN 10,10,1001,100140,1
100140011,SEKSYEN 11,10,1001,100140,1
100140012,SEKSYEN 12,10,1001,100140,1
100140013,SEKSYEN 13,10,1001,100140,1
100140014,SEKSYEN 14,10,1001,100140,1
100140015,SEKSYEN 15,10,1001,100140,1
100140016,SEKSYEN 16,10,1001,100140,1
100140017,SEKSYEN 17,10,1001,100140,1
100140018,SEKSYEN 18,10,1001,100140,1
100140019,SEKSYEN 19,10,1001,100140,1
100140020,SEKSYEN 20,10,1001,100140,1
100140021,SEKSYEN 21,10,1001,100140,1
100140022,SEKSYEN 22,10,1001,100140,1
100140023,SEKSYEN 23,10,1001,100140,1
100140024,SEKSYEN 24,10,1001,100140,1
100140025,SEKSYEN 25,10,1001,100140,1
100140026,SEKSYEN 26,10,1001,100140,1
100140027,SEKSYEN 27,10,1001,100140,1
100140028,SEKSYEN 28,10,1001,100140,1
100140029,SEKSYEN 29,10,1001,100140,1
100140030,SEKSYEN 30,10,1001,100140,1
100140031,SEKSYEN 31,10,1001,100140,1
100140032,SEKSYEN 32,10,1001,100140,1
100141001,SEKSYEN 1,10,1001,100141,1
100141002,SEKSYEN 2,10,1001,100141,1
100141003,SEKSYEN 3,10,1001,100141,1
100141004,SEKSYEN 4,10,1001,100141,1
100141005,SEKSYEN 5,10,1001,100141,1
100141006,SEKSYEN 6,10,1001,100141,1
100141007,SEKSYEN 7,10,1001,100141,1
100141008,SEKSYEN 8,10,1001,100141,1
100141009,SEKSYEN 9,10,1001,100141,1
100141010,SEKSYEN 10,10,1001,100141,1
100141011,SEKSYEN 11,10,1001,100141,1
100141012,SEKSYEN 12,10,1001,100141,1
100141013,SEKSYEN 13,10,1001,100141,1
100141014,SEKSYEN 14,10,1001,100141,1
100141015,SEKSYEN 15,10,1001,100141,1
100141016,SEKSYEN 16,10,1001,100141,1
100141017,SEKSYEN 17,10,1001,100141,1
100141018,SEKSYEN 18,10,1001,100141,1
100141019,SEKSYEN 19,10,1001,100141,1
100141020,SEKSYEN 20,10,1001,100141,1
100141021,SEKSYEN 21,10,1001,100141,1
100142000,Tiada Seksyen,10,1001,100142,1
100143000,Tiada Seksyen,10,1001,100143,1
100170000,Tiada Seksyen,10,1001,100170,1
100171001,SEKSYEN 1,10,1001,100171,1
100171002,SEKSYEN 2,10,1001,100171,1
100171003,SEKSYEN 3,10,1001,100171,1
100171004,SEKSYEN 4,10,1001,100171,1
100171005,SEKSYEN 5,10,1001,100171,1
100171006,SEKSYEN 6,10,1001,100171,1
100172001,SEKSYEN 1,10,1001,100172,1
100172002,SEKSYEN 2,10,1001,100172,1
100172003,SEKSYEN 3,10,1001,100172,1
100172004,SEKSYEN 4,10,1001,100172,1
100172005,SEKSYEN 5,10,1001,100172,1
100172006,SEKSYEN 6,10,1001,100172,1
100172007,SEKSYEN 7,10,1001,100172,1
100172008,SEKSYEN 8,10,1001,100172,1
100173001,SEKSYEN 1,10,1001,100173,1
100173002,SEKSYEN 2,10,1001,100173,1
100174000,Tiada Seksyen,10,1001,100174,1
100175000,Tiada Seksyen,10,1001,100175,1
100201000,Tiada Seksyen,10,1002,100201,1
100202000,Tiada Seksyen,10,1002,100202,1
100203000,Tiada Seksyen,10,1002,100203,1
100204000,Tiada Seksyen,10,1002,100204,1
100205000,Tiada Seksyen,10,1002,100205,1
100206000,Tiada Seksyen,10,1002,100206,1
100207000,Tiada Seksyen,10,1002,100207,1
100240001,SEKSYEN 1,10,1002,100240,1
100240002,SEKSYEN 2,10,1002,100240,1
100240003,SEKSYEN 3,10,1002,100240,1
100241001,SEKSYEN 1,10,1002,100241,1
100241002,SEKSYEN 2,10,1002,100241,1
100241003,SEKSYEN 3,10,1002,100241,1
100242000,Tiada Seksyen,10,1002,100242,1
100243000,Tiada Seksyen,10,1002,100243,1
100244001,SEKSYEN 1,10,1002,100244,1
100244002,SEKSYEN 2,10,1002,100244,1
100244003,SEKSYEN 3,10,1002,100244,1
100244004,SEKSYEN 4,10,1002,100244,1
100244005,SEKSYEN 5,10,1002,100244,1
100270001,SEKSYEN 1,10,1002,100270,1
100271001,SEKSYEN 1,10,1002,100271,1
100271002,SEKSYEN 2,10,1002,100271,1
100272001,SEKSYEN 1,10,1002,100272,1
100272002,SEKSYEN 2,10,1002,100272,1
100273001,SEKSYEN 1,10,1002,100273,1
100273002,SEKSYEN 2,10,1002,100273,1
100273003,SEKSYEN 3,10,1002,100273,1
100273004,SEKSYEN 4,10,1002,100273,1
100274001,SEKSYEN 1,10,1002,100274,1
100274002,SEKSYEN 2,10,1002,100274,1
100274003,SEKSYEN 3,10,1002,100274,1
100275001,SEKSYEN 1,10,1002,100275,1
100275002,SEKSYEN 2,10,1002,100275,1
100276001,SEKSYEN 1,10,1002,100276,1
100276002,SEKSYEN 2,10,1002,100276,1
100277001,SEKSYEN 1,10,1002,100277,1
100277002,SEKSYEN 2,10,1002,100277,1
100278001,SEKSYEN 1,10,1002,100278,1
100278002,SEKSYEN 2,10,1002,100278,1
100278003,SEKSYEN 3,10,1002,100278,1
100279000,Tiada Seksyen,10,1002,100279,1
100280001,SEKSYEN 1,10,1002,100280,1
100280002,SEKSYEN 2,10,1002,100280,1
100281001,SEKSYEN 1,10,1002,100281,1
100281002,SEKSYEN 2,10,1002,100281,1
100281003,SEKSYEN 3,10,1002,100281,1
100281004,SEKSYEN 4,10,1002,100281,1
100281005,SEKSYEN 5,10,1002,100281,1
100281006,SEKSYEN 6,10,1002,100281,1
100282001,SEKSYEN 1,10,1002,100282,1
100282002,SEKSYEN 2,10,1002,100282,1
100283001,SEKSYEN 1,10,1002,100283,1
100284001,SEKSYEN 1,10,1002,100284,1
100284002,SEKSYEN 2,10,1002,100284,1
100284003,SEKSYEN 3,10,1002,100284,1
100284004,SEKSYEN 4,10,1002,100284,1
100286001,SEKSYEN 1,10,1002,100286,1
100286002,SEKSYEN 2,10,1002,100286,1
100287001,SEKSYEN 1,10,1002,100287,1
100287002,SEKSYEN 2,10,1002,100287,1
100287003,SEKSYEN 3,10,1002,100287,1
100401000,Tiada Seksyen,10,1004,100401,1
100403000,Tiada Seksyen,10,1004,100403,1
100404000,Tiada Seksyen,10,1004,100404,1
100405000,Tiada Seksyen,10,1004,100405,1
100406000,Tiada Seksyen,10,1004,100406,1
100407000,Tiada Seksyen,10,1004,100407,1
100408000,Tiada Seksyen,10,1004,100408,1
100409000,Tiada Seksyen,10,1004,100409,1
100410000,Tiada Seksyen,10,1004,100410,1
100440001,SEKSYEN 1,10,1004,100440,1
100440002,SEKSYEN 2,10,1004,100440,1
100440003,SEKSYEN 3,10,1004,100440,1
100440004,SEKSYEN 4,10,1004,100440,1
100440005,SEKSYEN 5,10,1004,100440,1
100440006,SEKSYEN 6,10,1004,100440,1
100440007,SEKSYEN 7,10,1004,100440,1
100440008,SEKSYEN 8,10,1004,100440,1
100440009,SEKSYEN 9,10,1004,100440,1
100440010,SEKSYEN 10,10,1004,100440,1
100440011,SEKSYEN 11,10,1004,100440,1
100440012,SEKSYEN 12,10,1004,100440,1
100440013,SEKSYEN 13,10,1004,100440,1
100440014,SEKSYEN 14,10,1004,100440,1
100440015,SEKSYEN 15,10,1004,100440,1
100440016,SEKSYEN 16,10,1004,100440,1
100440017,SEKSYEN 17,10,1004,100440,1
100440018,SEKSYEN 18,10,1004,100440,1
100440019,SEKSYEN 19,10,1004,100440,1
100440020,SEKSYEN 20,10,1004,100440,1
100441001,SEKSYEN 1,10,1004,100441,1
100441002,SEKSYEN 2,10,1004,100441,1
100441003,SEKSYEN 3,10,1004,100441,1
100470000,Tiada Seksyen,10,1004,100470,1
100472001,SEKSYEN 1,10,1004,100472,1
100472002,SEKSYEN 2,10,1004,100472,1
100473001,SEKSYEN 1,10,1004,100473,1
100473002,SEKSYEN 2,10,1004,100473,1
100473003,SEKSYEN 3,10,1004,100473,1
100473004,SEKSYEN 4,10,1004,100473,1
100473005,SEKSYEN 5,10,1004,100473,1
100473006,SEKSYEN 6,10,1004,100473,1
100473007,SEKSYEN 7,10,1004,100473,1
100473008,SEKSYEN 8,10,1004,100473,1
100473009,SEKSYEN 9,10,1004,100473,1
100474001,SEKSYEN 1,10,1004,100474,1
100474002,SEKSYEN 2,10,1004,100474,1
100474003,SEKSYEN 3,10,1004,100474,1
100475001,SEKSYEN 1,10,1004,100475,1
100475002,SEKSYEN 2,10,1004,100475,1
100476001,SEKSYEN 1,10,1004,100476,1
100476002,SEKSYEN 2,10,1004,100476,1
100476003,SEKSYEN 3,10,1004,100476,1
100477000,Tiada Seksyen,10,1004,100477,1
100478001,SEKSYEN 1,10,1004,100478,1
100478002,SEKSYEN 2,10,1004,100478,1
100478003,SEKSYEN 3,10,1004,100478,1
100478004,SEKSYEN 4,10,1004,100478,1
100478005,SEKSYEN 5,10,1004,100478,1
100478006,SEKSYEN 6,10,1004,100478,1
100478007,SEKSYEN 7,10,1004,100478,1
100478008,SEKSYEN 8,10,1004,100478,1
100479000,Tiada Seksyen,10,1004,100479,1
100480000,Tiada Seksyen,10,1004,100480,1
100481001,SEKSYEN 1,10,1004,100481,1
100481002,SEKSYEN 2,10,1004,100481,1
100482000,Tiada Seksyen,10,1004,100482,1
100483000,Tiada Seksyen,10,1004,100483,1
100484000,Tiada Seksyen,10,1004,100484,1
100485000,Tiada Seksyen,10,1004,100485,1
100486000,Tiada Seksyen,10,1004,100486,1
100491001,SEKSYEN 1,10,1004,100491,1
100491002,SEKSYEN 2,10,1004,100491,1
100491003,SEKSYEN 3,10,1004,100491,1
100491004,SEKSYEN 4,10,1004,100491,1
100491005,SEKSYEN 5,10,1004,100491,1
100501000,Tiada Seksyen,10,1005,100501,1
100502000,Tiada Seksyen,10,1005,100502,1
100503000,Tiada Seksyen,10,1005,100503,1
100504000,Tiada Seksyen,10,1005,100504,1
100505000,Tiada Seksyen,10,1005,100505,1
100570000,Tiada Seksyen,10,1005,100570,1
100571000,Tiada Seksyen,10,1005,100571,1
100572000,Tiada Seksyen,10,1005,100572,1
100573000,Tiada Seksyen,10,1005,100573,1
100574000,Tiada Seksyen,10,1005,100574,1
100575001,SEKSYEN 1,10,1005,100575,1
100575002,SEKSYEN 2,10,1005,100575,1
100575003,SEKSYEN 3,10,1005,100575,1
100575004,SEKSYEN 4,10,1005,100575,1
100575005,SEKSYEN 5,10,1005,100575,1
100576001,SEKSYEN 1,10,1005,100576,1
100576002,SEKSYEN 2,10,1005,100576,1
100577000,Tiada Seksyen,10,1005,100577,1
100578000,Tiada Seksyen,10,1005,100578,1
100579000,Tiada Seksyen,10,1005,100579,1
100580000,Tiada Seksyen,10,1005,100580,1
100581000,Tiada Seksyen,10,1005,100581,1
100582000,Tiada Seksyen,10,1005,100582,1
100583000,Tiada Seksyen,10,1005,100583,1
100584001,SEKSYEN 1,10,1005,100584,1
100584002,SEKSYEN 2,10,1005,100584,1
100585000,Tiada Seksyen,10,1005,100585,1
100601000,Tiada Seksyen,10,1006,100601,1
100602000,Tiada Seksyen,10,1006,100602,1
100603000,Tiada Seksyen,10,1006,100603,1
100604000,Tiada Seksyen,10,1006,100604,1
100605000,Tiada Seksyen,10,1006,100605,1
100606000,Tiada Seksyen,10,1006,100606,1
100607000,Tiada Seksyen,10,1006,100607,1
100640001,SEKSYEN 1,10,1006,100640,1
100640002,SEKSYEN 2,10,1006,100640,1
100640003,SEKSYEN 3,10,1006,100640,1
100640004,SEKSYEN 4,10,1006,100640,1
100640005,SEKSYEN 5,10,1006,100640,1
100641001,SEKSYEN 1,10,1006,100641,1
100641002,SEKSYEN 2,10,1006,100641,1
100641003,SEKSYEN 3,10,1006,100641,1
100641004,SEKSYEN 4,10,1006,100641,1
100641009,SEKSYEN 9,10,1006,100641,1
100641010,SEKSYEN 10,10,1006,100641,1
100641011,SEKSYEN 11,10,1006,100641,1
100641012,SEKSYEN 12,10,1006,100641,1
100641013,SEKSYEN 13,10,1006,100641,1
100642001,SEKSYEN 1,10,1006,100642,1
100642002,SEKSYEN 2,10,1006,100642,1
100642003,SEKSYEN 3,10,1006,100642,1
100642004,SEKSYEN 4,10,1006,100642,1
100642005,SEKSYEN 5,10,1006,100642,1
100642006,SEKSYEN 6,10,1006,100642,1
100642007,SEKSYEN 7,10,1006,100642,1
100642008,SEKSYEN 8,10,1006,100642,1
100642009,SEKSYEN 9,10,1006,100642,1
100642010,SEKSYEN 10,10,1006,100642,1
100642011,SEKSYEN 11,10,1006,100642,1
100642012,SEKSYEN 12,10,1006,100642,1
100642013,SEKSYEN 13,10,1006,100642,1
100642014,SEKSYEN 14,10,1006,100642,1
100642015,SEKSYEN 15,10,1006,100642,1
100643001,SEKSYEN 1,10,1006,100643,1
100643002,SEKSYEN 2,10,1006,100643,1
100643003,SEKSYEN 3,10,1006,100643,1
100643004,SEKSYEN 4,10,1006,100643,1
100643005,SEKSYEN 5,10,1006,100643,1
100643006,SEKSYEN 6,10,1006,100643,1
100643007,SEKSYEN 7,10,1006,100643,1
100643008,SEKSYEN 8,10,1006,100643,1
100643009,SEKSYEN 9,10,1006,100643,1
100643010,SEKSYEN 10,10,1006,100643,1
100643011,SEKSYEN 11,10,1006,100643,1
100643012,SEKSYEN 12,10,1006,100643,1
100643013,SEKSYEN 13,10,1006,100643,1
100644001,SEKSYEN 1,10,1006,100644,1
100644002,SEKSYEN 2,10,1006,100644,1
100644003,SEKSYEN 3,10,1006,100644,1
100644004,SEKSYEN 4,10,1006,100644,1
100644005,SEKSYEN 5,10,1006,100644,1
100644006,SEKSYEN 6,10,1006,100644,1
100644007,SEKSYEN 7,10,1006,100644,1
100644008,SEKSYEN 8,10,1006,100644,1
100644009,SEKSYEN 9,10,1006,100644,1
100644010,SEKSYEN 10,10,1006,100644,1
100644011,SEKSYEN 11,10,1006,100644,1
100644012,SEKSYEN 12,10,1006,100644,1
100644013,SEKSYEN 13,10,1006,100644,1
100644014,SEKSYEN 14,10,1006,100644,1
100644015,SEKSYEN 15,10,1006,100644,1
100644016,SEKSYEN 16,10,1006,100644,1
100645000,Tiada Seksyen,10,1006,100645,1
100646000,Tiada Seksyen,10,1006,100646,1
100647000,Tiada Seksyen,10,1006,100647,1
100648001,SEKSYEN 1,10,1006,100648,1
100648002,SEKSYEN 2,10,1006,100648,1
100648003,SEKSYEN 3,10,1006,100648,1
100649000,Tiada Seksyen,10,1006,100649,1
100650000,Tiada Seksyen,10,1006,100650,1
100671001,SEKSYEN 1,10,1006,100671,1
100671002,SEKSYEN 2,10,1006,100671,1
100671003,SEKSYEN 3,10,1006,100671,1
100673001,SEKSYEN 1,10,1006,100673,1
100673002,SEKSYEN 2,10,1006,100673,1
100675000,Tiada Seksyen,10,1006,100675,1
100676000,Tiada Seksyen,10,1006,100676,1
100677000,Tiada Seksyen,10,1006,100677,1
100678000,Tiada Seksyen,10,1006,100678,1
100679000,Tiada Seksyen,10,1006,100679,1
100680000,Tiada Seksyen,10,1006,100680,1
100681000,Tiada Seksyen,10,1006,100681,1
100682000,Tiada Seksyen,10,1006,100682,1
100683000,Tiada Seksyen,10,1006,100683,1
100684000,Tiada Seksyen,10,1006,100684,1
100685000,Tiada Seksyen,10,1006,100685,1
100686000,Tiada Seksyen,10,1006,100686,1
100687000,Tiada Seksyen,10,1006,100687,1
100688000,Tiada Seksyen,10,1006,100688,1
100689000,Tiada Seksyen,10,1006,100689,1
100690000,Tiada Seksyen,10,1006,100690,1
100691000,Tiada Seksyen,10,1006,100691,1
